path,rh_bankssts_gauscurv,rh_caudalanteriorcingulate_gauscurv,rh_caudalmiddlefrontal_gauscurv,rh_cuneus_gauscurv,rh_entorhinal_gauscurv,rh_fusiform_gauscurv,rh_inferiorparietal_gauscurv,rh_inferiortemporal_gauscurv,rh_isthmuscingulate_gauscurv,rh_lateraloccipital_gauscurv,rh_lateralorbitofrontal_gauscurv,rh_lingual_gauscurv,rh_medialorbitofrontal_gauscurv,rh_middletemporal_gauscurv,rh_parahippocampal_gauscurv,rh_paracentral_gauscurv,rh_parsopercularis_gauscurv,rh_parsorbitalis_gauscurv,rh_parstriangularis_gauscurv,rh_pericalcarine_gauscurv,rh_postcentral_gauscurv,rh_posteriorcingulate_gauscurv,rh_precentral_gauscurv,rh_precuneus_gauscurv,rh_rostralanteriorcingulate_gauscurv,rh_rostralmiddlefrontal_gauscurv,rh_superiorfrontal_gauscurv,rh_superiorparietal_gauscurv,rh_superiortemporal_gauscurv,rh_supramarginal_gauscurv,rh_frontalpole_gauscurv,rh_temporalpole_gauscurv,rh_transversetemporal_gauscurv,rh_insula_gauscurv,BrainSegVolNotVent,eTIV
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50196_MPRAGE,0.016,0.027,0.028,0.046,0.05,0.037,0.04,0.034,0.03,0.042,0.045,0.049,0.049,0.036,0.026,0.031,0.029,0.054,0.032,0.05,0.038,0.029,0.03,0.031,0.029,0.043,0.035,0.032,0.028,0.038,0.059,0.064,0.053,0.033,1199942,1424642.262
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50197_MPRAGE,0.054,0.076,0.065,0.058,0.061,0.058,0.058,0.064,0.059,0.061,0.091,0.057,0.062,0.069,0.056,0.058,0.07,0.097,0.08,0.059,0.072,0.037,0.068,0.056,0.076,0.089,0.069,0.061,0.058,0.072,0.088,0.113,0.062,0.067,1287114,1133676.313
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50198_MPRAGE,0.021,0.026,0.035,0.043,0.044,0.036,0.03,0.039,0.042,0.039,0.053,0.043,0.041,0.035,0.03,0.029,0.032,0.054,0.031,0.043,0.034,0.032,0.034,0.029,0.052,0.048,0.041,0.029,0.033,0.031,0.086,0.057,0.04,0.039,1246473,1681681.451
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50199_MPRAGE,0.017,0.025,0.022,0.036,0.037,0.025,0.025,0.029,0.027,0.031,0.04,0.034,0.032,0.028,0.018,0.025,0.023,0.038,0.022,0.034,0.024,0.022,0.022,0.025,0.032,0.032,0.029,0.023,0.022,0.028,0.046,0.046,0.041,0.032,1146551,1441334.452
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50200_MPRAGE,0.032,0.03,0.033,0.05,0.049,0.038,0.038,0.045,0.037,0.042,0.047,0.051,0.043,0.038,0.03,0.031,0.038,0.043,0.039,0.041,0.041,0.036,0.036,0.035,0.036,0.045,0.034,0.037,0.032,0.042,0.067,0.068,0.038,0.044,1210813,1444826.083
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50201_MPRAGE,0.021,0.025,0.033,0.049,0.035,0.044,0.032,0.043,0.034,0.042,0.052,0.05,0.042,0.036,0.035,0.04,0.036,0.046,0.033,0.039,0.034,0.039,0.035,0.035,0.048,0.045,0.045,0.035,0.032,0.033,0.055,0.059,0.033,0.03,1338539,1661125.404
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50202_MPRAGE,0.015,0.024,0.027,0.047,0.023,0.029,0.026,0.034,0.029,0.042,0.04,0.036,0.03,0.028,0.022,0.028,0.028,0.031,0.029,0.04,0.032,0.031,0.028,0.029,0.032,0.031,0.029,0.031,0.03,0.025,0.043,0.056,0.026,0.035,1185826,1446071.348
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50203_MPRAGE,0.022,0.024,0.027,0.04,0.031,0.03,0.028,0.03,0.031,0.032,0.043,0.038,0.029,0.029,0.024,0.024,0.024,0.035,0.031,0.037,0.026,0.032,0.024,0.028,0.032,0.031,0.03,0.026,0.024,0.026,0.05,0.041,0.029,0.03,1299055,1642392.193
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50204_MPRAGE,0.018,0.03,0.035,0.046,0.038,0.036,0.03,0.045,0.035,0.044,0.045,0.047,0.039,0.034,0.035,0.037,0.033,0.047,0.028,0.05,0.038,0.035,0.035,0.032,0.036,0.038,0.033,0.035,0.032,0.035,0.05,0.07,0.035,0.039,1084932,1326986.967
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50205_MPRAGE,0.017,0.02,0.023,0.036,0.039,0.027,0.023,0.028,0.027,0.032,0.038,0.035,0.027,0.022,0.02,0.022,0.023,0.038,0.027,0.033,0.025,0.021,0.024,0.024,0.027,0.026,0.025,0.024,0.018,0.025,0.051,0.052,0.019,0.028,1156688,1478760.228
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50206_MPRAGE,0.017,0.028,0.03,0.039,0.042,0.03,0.034,0.035,0.036,0.043,0.038,0.046,0.035,0.031,0.022,0.027,0.031,0.044,0.027,0.045,0.034,0.028,0.028,0.034,0.036,0.035,0.034,0.033,0.024,0.031,0.063,0.045,0.026,0.036,1171635,1376019.239
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50208_MPRAGE,0.018,0.026,0.027,0.042,0.029,0.03,0.028,0.034,0.036,0.037,0.038,0.044,0.041,0.028,0.021,0.024,0.033,0.039,0.032,0.049,0.03,0.027,0.029,0.028,0.021,0.032,0.032,0.027,0.026,0.029,0.038,0.053,0.029,0.03,1172935,1349742.466
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50209_MPRAGE,0.022,0.024,0.029,0.044,0.034,0.029,0.03,0.038,0.031,0.036,0.041,0.042,0.04,0.033,0.024,0.03,0.029,0.046,0.028,0.038,0.029,0.03,0.036,0.03,0.021,0.036,0.034,0.031,0.029,0.029,0.064,0.067,0.037,0.036,1347037,1580553.363
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50210_MPRAGE,0.016,0.029,0.029,0.05,0.043,0.031,0.029,0.034,0.03,0.038,0.048,0.043,0.041,0.031,0.032,0.024,0.027,0.037,0.033,0.042,0.037,0.028,0.031,0.03,0.034,0.038,0.035,0.03,0.033,0.033,0.055,0.052,0.034,0.031,1176631,1518730.546
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50211_MPRAGE,0.059,0.04,0.054,0.06,0.049,0.068,0.061,0.09,0.058,0.077,0.056,0.072,0.047,0.069,0.054,0.058,0.051,0.051,0.044,0.064,0.08,0.049,0.078,0.056,0.064,0.056,0.06,0.057,0.061,0.078,0.061,0.076,0.065,0.064,1264996,1653514.715
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50213_MPRAGE,0.025,0.03,0.026,0.037,0.028,0.03,0.027,0.025,0.027,0.036,0.042,0.037,0.039,0.029,0.017,0.03,0.024,0.042,0.028,0.032,0.029,0.031,0.027,0.028,0.041,0.037,0.034,0.025,0.02,0.028,0.083,0.051,0.033,0.042,1229289,1360621.442
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50214_MPRAGE,0.016,0.036,0.023,0.035,0.045,0.026,0.026,0.027,0.026,0.03,0.032,0.036,0.029,0.023,0.016,0.025,0.023,0.025,0.021,0.035,0.024,0.028,0.024,0.028,0.034,0.028,0.029,0.024,0.021,0.024,0.044,0.041,0.028,0.029,1252700,1504906.27
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50215_MPRAGE,0.019,0.031,0.033,0.04,0.034,0.032,0.03,0.032,0.031,0.035,0.051,0.043,0.044,0.034,0.023,0.027,0.045,0.047,0.037,0.031,0.036,0.026,0.034,0.031,0.056,0.049,0.041,0.028,0.035,0.034,0.081,0.064,0.032,0.05,1152610,1464646.261
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50217_MPRAGE,0.02,0.032,0.038,0.046,0.06,0.034,0.038,0.045,0.032,0.042,0.04,0.046,0.041,0.041,0.025,0.036,0.03,0.053,0.043,0.043,0.039,0.038,0.035,0.038,0.037,0.044,0.046,0.046,0.032,0.037,0.067,0.078,0.047,0.035,1149426,1481509.936
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50257_MPRAGE,0.022,0.017,0.017,0.036,0.036,0.027,0.022,0.024,0.024,0.028,0.037,0.04,0.039,0.028,0.025,0.02,0.023,0.038,0.025,0.028,0.019,0.019,0.018,0.022,0.034,0.027,0.024,0.022,0.023,0.025,0.038,0.041,0.052,0.029,1309654,1525322.602
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50259_MPRAGE,0.016,0.018,0.02,0.027,0.034,0.02,0.023,0.027,0.025,0.027,0.031,0.032,0.033,0.023,0.013,0.017,0.023,0.029,0.027,0.029,0.018,0.021,0.019,0.023,0.029,0.026,0.023,0.022,0.017,0.024,0.056,0.028,0.034,0.025,1319026,1323967.063
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50260_MPRAGE,0.016,0.016,0.026,0.032,0.029,0.026,0.026,0.027,0.029,0.033,0.034,0.032,0.041,0.024,0.016,0.017,0.023,0.039,0.023,0.025,0.024,0.03,0.024,0.027,0.02,0.035,0.03,0.027,0.019,0.026,0.074,0.044,0.024,0.032,1240432,1289710.425
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50261_MPRAGE,0.017,0.016,0.019,0.03,0.024,0.021,0.021,0.022,0.025,0.026,0.035,0.029,0.033,0.02,0.017,0.018,0.017,0.022,0.021,0.031,0.019,0.028,0.02,0.022,0.027,0.025,0.023,0.022,0.02,0.02,0.052,0.026,0.053,0.025,1339147,1316926.706
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50262_MPRAGE,0.017,0.014,0.018,0.03,0.024,0.021,0.021,0.026,0.025,0.024,0.032,0.028,0.038,0.021,0.016,0.021,0.019,0.033,0.022,0.029,0.02,0.026,0.02,0.024,0.021,0.025,0.024,0.023,0.019,0.022,0.051,0.05,0.035,0.028,1297337,1680899.95
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50263_MPRAGE,0.016,0.02,0.018,0.032,0.026,0.022,0.02,0.025,0.026,0.027,0.029,0.031,0.033,0.024,0.017,0.019,0.019,0.032,0.021,0.025,0.017,0.027,0.017,0.024,0.023,0.028,0.022,0.02,0.018,0.023,0.052,0.033,0.033,0.023,1455504,1749181.66
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50264_MPRAGE,0.019,0.014,0.019,0.028,0.027,0.024,0.022,0.026,0.029,0.029,0.041,0.032,0.032,0.022,0.017,0.018,0.021,0.032,0.019,0.027,0.02,0.024,0.019,0.022,0.024,0.03,0.023,0.023,0.022,0.021,0.031,0.033,0.045,0.023,1361184,1407505.87
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50265_MPRAGE,0.013,0.025,0.03,0.043,0.054,0.034,0.032,0.036,0.033,0.041,0.041,0.038,0.045,0.028,0.02,0.028,0.027,0.034,0.038,0.036,0.031,0.029,0.029,0.031,0.023,0.042,0.038,0.034,0.033,0.032,0.07,0.064,0.039,0.043,1142165,1438948.986
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50266_MPRAGE,0.02,0.016,0.021,0.026,0.023,0.025,0.02,0.023,0.022,0.029,0.03,0.032,0.034,0.021,0.022,0.021,0.02,0.029,0.023,0.021,0.017,0.03,0.018,0.023,0.029,0.032,0.023,0.02,0.013,0.025,0.046,0.028,0.021,0.027,1178871,1483885.645
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50267_MPRAGE,0.019,0.019,0.019,0.032,0.04,0.026,0.021,0.028,0.025,0.027,0.031,0.028,0.035,0.022,0.023,0.018,0.021,0.034,0.03,0.025,0.022,0.024,0.02,0.025,0.025,0.026,0.025,0.02,0.02,0.025,0.047,0.035,0.035,0.036,1389596,1648070.633
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50268_MPRAGE,0.014,0.015,0.019,0.035,0.039,0.021,0.021,0.024,0.021,0.025,0.029,0.026,0.028,0.018,0.015,0.021,0.02,0.024,0.019,0.026,0.023,0.027,0.021,0.022,0.027,0.023,0.023,0.018,0.018,0.021,0.035,0.026,0.026,0.024,1280008,1294759.185
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50269_MPRAGE,0.013,0.02,0.017,0.029,0.028,0.022,0.021,0.024,0.024,0.027,0.031,0.028,0.041,0.021,0.019,0.018,0.017,0.023,0.015,0.023,0.015,0.026,0.016,0.019,0.027,0.024,0.022,0.02,0.018,0.021,0.067,0.026,0.021,0.029,1204994,1201603.578
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50270_MPRAGE,0.014,0.015,0.019,0.031,0.031,0.023,0.023,0.028,0.029,0.03,0.036,0.033,0.04,0.021,0.014,0.02,0.022,0.038,0.024,0.031,0.018,0.023,0.02,0.026,0.025,0.03,0.024,0.018,0.017,0.021,0.067,0.037,0.029,0.031,1304859,1334983.726
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50271_MPRAGE,0.011,0.015,0.019,0.029,0.026,0.02,0.02,0.022,0.021,0.024,0.032,0.023,0.037,0.021,0.013,0.016,0.019,0.026,0.018,0.026,0.015,0.028,0.017,0.018,0.017,0.025,0.021,0.019,0.017,0.021,0.045,0.033,0.017,0.021,1267774,1241554.39
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50329_MPRAGE,0.015,0.029,0.024,0.038,0.071,0.033,0.027,0.036,0.039,0.034,0.042,0.038,0.039,0.029,0.022,0.02,0.028,0.041,0.029,0.029,0.025,0.028,0.025,0.025,0.024,0.032,0.031,0.024,0.023,0.025,0.054,0.058,0.03,0.036,1454910,1991489.816
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50330_MPRAGE,0.025,0.034,0.034,0.052,0.056,0.039,0.038,0.052,0.037,0.049,0.049,0.047,0.048,0.041,0.021,0.032,0.029,0.05,0.033,0.042,0.029,0.035,0.029,0.032,0.026,0.037,0.036,0.039,0.043,0.034,0.091,0.072,0.048,0.041,1182966,1523001.793
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50331_MPRAGE,0.019,0.031,0.028,0.042,0.063,0.038,0.031,0.046,0.029,0.038,0.04,0.038,0.041,0.038,0.035,0.03,0.027,0.037,0.031,0.037,0.026,0.035,0.029,0.03,0.021,0.035,0.032,0.028,0.042,0.029,0.054,0.074,0.029,0.031,1201964,1553447.609
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50332_MPRAGE,0.02,0.038,0.035,0.048,0.054,0.047,0.04,0.049,0.039,0.051,0.06,0.05,0.037,0.056,0.03,0.041,0.035,0.068,0.043,0.043,0.033,0.038,0.036,0.038,0.032,0.045,0.039,0.045,0.051,0.036,0.062,0.083,0.082,0.043,1089203,1382498.566
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50333_MPRAGE,0.03,0.025,0.036,0.045,0.043,0.035,0.032,0.043,0.036,0.043,0.043,0.048,0.041,0.036,0.023,0.029,0.032,0.053,0.036,0.042,0.034,0.038,0.034,0.032,0.027,0.042,0.034,0.034,0.039,0.035,0.058,0.076,0.039,0.041,1290661,1593642.395
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50334_MPRAGE,0.022,0.023,0.022,0.039,0.05,0.031,0.031,0.039,0.029,0.04,0.037,0.043,0.034,0.035,0.04,0.028,0.022,0.031,0.024,0.035,0.031,0.026,0.032,0.026,0.027,0.034,0.032,0.031,0.031,0.026,0.053,0.091,0.037,0.043,1240434,1447395.803
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50335_MPRAGE,0.022,0.039,0.025,0.047,0.05,0.036,0.042,0.05,0.032,0.048,0.041,0.038,0.039,0.037,0.019,0.027,0.032,0.042,0.041,0.041,0.026,0.037,0.027,0.035,0.032,0.042,0.034,0.036,0.043,0.033,0.096,0.052,0.034,0.032,1224685,1452441.407
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50336_MPRAGE,0.024,0.023,0.025,0.037,0.036,0.038,0.037,0.04,0.033,0.042,0.04,0.039,0.042,0.038,0.025,0.026,0.034,0.03,0.026,0.033,0.023,0.033,0.026,0.026,0.036,0.035,0.035,0.032,0.029,0.033,0.088,0.053,0.042,0.038,1009726,1298764.789
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50337_MPRAGE,0.024,0.026,0.03,0.045,0.086,0.037,0.033,0.038,0.042,0.038,0.05,0.041,0.037,0.037,0.029,0.029,0.03,0.04,0.036,0.036,0.038,0.036,0.035,0.032,0.05,0.045,0.037,0.037,0.04,0.032,0.09,0.072,0.041,0.044,1304313,1627076.019
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50338_MPRAGE,0.018,0.026,0.025,0.042,0.069,0.036,0.03,0.039,0.029,0.046,0.04,0.039,0.039,0.033,0.03,0.021,0.028,0.033,0.04,0.039,0.024,0.029,0.023,0.025,0.025,0.034,0.029,0.029,0.031,0.029,0.077,0.056,0.042,0.027,1031957,1354258.331
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50339_MPRAGE,0.023,0.029,0.029,0.047,0.104,0.039,0.033,0.042,0.024,0.042,0.045,0.045,0.032,0.036,0.02,0.028,0.027,0.045,0.038,0.035,0.032,0.026,0.031,0.032,0.033,0.036,0.03,0.03,0.032,0.031,0.071,0.048,0.036,0.043,1334459,1789372.948
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50340_MPRAGE,0.023,0.023,0.021,0.05,0.053,0.037,0.027,0.035,0.028,0.039,0.039,0.038,0.032,0.031,0.019,0.02,0.023,0.038,0.025,0.033,0.024,0.032,0.027,0.026,0.034,0.036,0.03,0.027,0.025,0.028,0.048,0.044,0.028,0.037,1082481,1440839.728
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50341_MPRAGE,0.023,0.027,0.022,0.036,0.07,0.039,0.031,0.041,0.031,0.04,0.049,0.037,0.041,0.041,0.025,0.027,0.021,0.038,0.027,0.033,0.024,0.036,0.023,0.03,0.039,0.039,0.029,0.024,0.03,0.028,0.083,0.054,0.034,0.028,1042288,1292216.641
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50342_MPRAGE,0.024,0.02,0.034,0.048,0.069,0.037,0.035,0.042,0.034,0.045,0.043,0.046,0.041,0.037,0.022,0.026,0.03,0.045,0.036,0.04,0.029,0.034,0.03,0.03,0.026,0.043,0.033,0.029,0.036,0.029,0.066,0.064,0.045,0.043,1193563,1527627.219
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50343_MPRAGE,0.017,0.023,0.025,0.039,0.025,0.034,0.034,0.038,0.033,0.043,0.04,0.036,0.039,0.034,0.025,0.027,0.032,0.05,0.029,0.031,0.026,0.035,0.03,0.03,0.026,0.039,0.04,0.031,0.032,0.035,0.058,0.065,0.054,0.03,898243,1170125.397
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50344_MPRAGE,0.02,0.039,0.029,0.039,0.078,0.041,0.034,0.043,0.037,0.048,0.04,0.043,0.046,0.038,0.033,0.025,0.028,0.038,0.037,0.039,0.029,0.037,0.029,0.03,0.033,0.042,0.034,0.03,0.036,0.027,0.058,0.058,0.044,0.031,1068885,1350615.812
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50346_MPRAGE,0.018,0.027,0.025,0.04,0.083,0.038,0.032,0.038,0.029,0.038,0.046,0.041,0.044,0.034,0.021,0.02,0.028,0.04,0.031,0.031,0.027,0.026,0.026,0.03,0.031,0.037,0.033,0.03,0.033,0.027,0.061,0.077,0.032,0.035,1290745,1686826.33
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50347_MPRAGE,0.02,0.027,0.023,0.035,0.05,0.037,0.033,0.042,0.031,0.037,0.036,0.04,0.034,0.05,0.022,0.025,0.035,0.048,0.038,0.034,0.027,0.036,0.029,0.028,0.03,0.039,0.038,0.028,0.032,0.034,0.073,0.063,0.041,0.04,1235199,1569112.39
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50348_MPRAGE,0.019,0.029,0.024,0.04,0.095,0.038,0.031,0.042,0.043,0.044,0.049,0.041,0.042,0.042,0.026,0.027,0.03,0.044,0.033,0.038,0.028,0.031,0.031,0.032,0.03,0.039,0.034,0.031,0.036,0.032,0.062,0.063,0.041,0.041,1087601,1171634.788
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50349_MPRAGE,0.023,0.025,0.028,0.034,0.043,0.035,0.032,0.035,0.034,0.032,0.042,0.043,0.042,0.037,0.019,0.026,0.025,0.041,0.028,0.04,0.029,0.032,0.027,0.028,0.036,0.034,0.028,0.028,0.037,0.03,0.067,0.068,0.029,0.043,1342378,1726786.8
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50350_MPRAGE,0.02,0.019,0.024,0.046,0.078,0.041,0.029,0.035,0.032,0.039,0.052,0.038,0.041,0.042,0.039,0.026,0.028,0.049,0.032,0.037,0.027,0.038,0.027,0.03,0.032,0.034,0.032,0.03,0.04,0.029,0.068,0.085,0.034,0.035,1414022,1738472.925
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50351_MPRAGE,0.029,0.032,0.032,0.05,0.061,0.046,0.035,0.049,0.03,0.045,0.048,0.046,0.039,0.04,0.029,0.031,0.025,0.054,0.032,0.045,0.033,0.037,0.031,0.03,0.031,0.039,0.036,0.037,0.035,0.036,0.059,0.081,0.058,0.034,1267899,1559019.75
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50352_MPRAGE,0.019,0.026,0.037,0.041,0.078,0.041,0.038,0.048,0.035,0.047,0.047,0.046,0.04,0.042,0.029,0.035,0.03,0.053,0.033,0.044,0.04,0.039,0.042,0.035,0.034,0.045,0.046,0.042,0.039,0.036,0.08,0.077,0.049,0.037,1322576,1708095.818
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50353_MPRAGE,0.02,0.021,0.027,0.037,0.068,0.038,0.032,0.044,0.035,0.041,0.04,0.035,0.041,0.043,0.033,0.027,0.029,0.04,0.037,0.039,0.028,0.034,0.029,0.025,0.034,0.038,0.034,0.031,0.034,0.03,0.066,0.078,0.039,0.036,1139270,1501389.32
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50354_MPRAGE,0.029,0.023,0.035,0.037,0.046,0.049,0.036,0.049,0.041,0.047,0.044,0.041,0.043,0.051,0.038,0.028,0.034,0.051,0.033,0.035,0.03,0.04,0.034,0.032,0.027,0.041,0.036,0.033,0.036,0.04,0.097,0.07,0.036,0.027,1118761,1511620.326
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50355_MPRAGE,0.025,0.028,0.025,0.041,0.065,0.037,0.033,0.044,0.033,0.041,0.05,0.043,0.039,0.043,0.027,0.025,0.031,0.04,0.039,0.042,0.028,0.028,0.03,0.028,0.035,0.039,0.035,0.031,0.032,0.029,0.078,0.077,0.045,0.038,1201205,1484896.483
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50356_MPRAGE,0.015,0.03,0.024,0.039,0.06,0.04,0.032,0.045,0.025,0.04,0.049,0.041,0.051,0.032,0.023,0.024,0.027,0.032,0.026,0.038,0.024,0.028,0.026,0.031,0.032,0.032,0.031,0.03,0.03,0.027,0.06,0.086,0.035,0.04,1046422,1407901.18
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50357_MPRAGE,0.012,0.022,0.03,0.042,0.039,0.028,0.031,0.04,0.034,0.038,0.045,0.039,0.038,0.038,0.019,0.029,0.029,0.037,0.027,0.03,0.037,0.042,0.032,0.028,0.034,0.032,0.034,0.031,0.035,0.034,0.056,0.041,0.053,0.036,1179262,1495372.668
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50358_MPRAGE,0.023,0.02,0.03,0.047,0.036,0.041,0.036,0.047,0.036,0.047,0.047,0.046,0.046,0.048,0.029,0.024,0.027,0.055,0.043,0.042,0.033,0.028,0.033,0.033,0.027,0.046,0.035,0.036,0.038,0.034,0.055,0.074,0.055,0.038,1081930,1332215.422
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE50359_MPRAGE,0.028,0.027,0.035,0.048,0.066,0.037,0.048,0.049,0.037,0.053,0.047,0.047,0.043,0.042,0.031,0.031,0.038,0.056,0.034,0.045,0.045,0.031,0.05,0.035,0.035,0.043,0.043,0.045,0.036,0.039,0.068,0.082,0.041,0.029,958976,1256090.646
